,x,y,z
0,0.0,0.0,-2.652630567550659
1,-6.03537130355835,-8.659631021146197e-07,-1.0359206199645996
2,-6.057850360870361,-8.661918400321156e-07,-1.0361686944961548
3,-6.071986198425293,-8.663923267704376e-07,-1.036455750465393
4,-6.085958480834961,-8.666373787491466e-07,-1.0368410348892212
5,-6.099743366241455,-8.669277349326876e-07,-1.0373151302337646
6,-6.111394882202148,-8.672106446283578e-07,-1.0377845764160156
7,-8.48734188079834,-9.365959385831957e-07,-1.0907734632492065
8,-8.500222206115723,-9.389400474901777e-07,-1.0908386707305908
9,-8.509773254394531,-9.407186780663324e-07,-1.0909440517425537
10,-8.52077865600586,-9.42809720072546e-07,-1.0911222696304321
11,-8.531623840332031,-9.44911676015181e-07,-1.0913535356521606
12,-8.5422945022583,-9.470191457694455e-07,-1.091630458831787
13,-10.568453788757324,-3.5334389209747314,-1.1479893922805786
