,x,y,z
0,0.0,0.0,45.08027267456055
1,0.0,0.0,40.86661148071289
2,0.0,0.0,40.84168243408203
3,0.0,0.0,40.83589553833008
4,0.0,0.0,40.833377838134766
5,0.0,0.0,31.500629425048828
6,0.0,0.0,31.34085464477539
7,0.0,0.0,31.200658798217773
8,0.0,0.0,31.060110092163086
9,0.0,0.0,30.93936538696289
10,0.0,0.0,30.79819107055664
11,0.0,0.0,30.656702041625977
12,0.0,0.0,30.514904022216797
13,0.0,0.0,30.372812271118164
14,0.0,0.0,4.156174659729004
15,0.0,0.0,3.9855966567993164
16,0.0,0.0,3.8363420963287354
17,0.0,0.0,3.687088966369629
18,0.0,0.0,3.537837028503418
19,0.0,0.0,3.3885862827301025
20,0.0,0.0,-19.6206111907959
21,0.0,0.0,-19.76962661743164
22,0.0,0.0,-19.918642044067383
23,0.0,0.0,-20.067657470703125
24,0.0,0.0,-20.216665267944336
25,0.0,0.0,-20.36566734313965
26,0.0,0.0,-20.51466941833496
27,0.0,0.0,-20.663671493530273
28,0.0,0.0,-33.3444938659668
29,0.0,0.0,-33.51462936401367
30,0.0,0.0,-33.66349792480469
31,0.0,0.0,-33.791099548339844
32,0.0,0.0,-33.93996810913086
33,0.0,0.0,-34.088836669921875
34,0.0,0.0,-34.23770523071289
35,0.0,0.0,-34.386573791503906
36,0.0,0.0,-34.51417541503906
37,0.0,0.0,-34.66304397583008
38,0.0,0.0,-34.811893463134766
39,0.0,0.0,-34.96073532104492
40,-0.015627501532435417,-4.950845718383789,-40.31916046142578
41,-0.018109597265720367,-5.061513423919678,-40.37490463256836
42,-0.019969405606389046,-5.142654895782471,-40.416015625
43,-0.02213549055159092,-5.235500812530518,-40.46295928955078
44,-0.024296538904309273,-5.326536178588867,-40.50859069824219
45,-0.026451975107192993,-5.415874481201172,-40.55277633666992
46,-0.02860155515372753,-5.503603458404541,-40.59541320800781
47,0.2448759377002716,-4.031707763671875,-40.32131576538086
48,0.24796630442142487,-4.054882049560547,-40.3212776184082
49,0.2501532733440399,-4.071225166320801,-40.321250915527344
50,2.345160961151123,-3.9919674396514893,-40.38981246948242
