,x,y,z
0,0.0,0.0,-0.548255980014801
1,3.6549017429351807,-6.852312139926653e-08,-0.4112376570701599
2,3.690636157989502,-7.063124485284789e-08,-0.4111282229423523
3,3.7114827632904053,-7.188051398543394e-08,-0.41106459498405457
4,3.7353086471557617,-7.332599949450014e-08,-0.4109918773174286
5,3.7561569213867188,-7.46064046097672e-08,-0.41092824935913086
6,3.7740283012390137,-7.571556182028871e-08,-0.4108737111091614
7,3.7948782444000244,-7.702325177660896e-08,-0.41081008315086365
8,10.633692741394043,-3.74164557115364e-08,-0.3900741934776306
9,10.657557487487793,-3.691813432737945e-08,-0.39000195264816284
10,10.678439140319824,-3.648449364845874e-08,-0.38993874192237854
11,10.699320793151855,-3.6073434017680484e-08,-0.38987553119659424
12,10.717219352722168,-3.575377149900305e-08,-0.3898213505744934
13,10.7381010055542,-3.543611271084046e-08,-0.3897581398487091
14,10.76196575164795,-3.5169740897345037e-08,-0.38968589901924133
15,10.78284740447998,-3.5043036916704295e-08,-0.38962268829345703
16,15.53193187713623,6.959300691278258e-08,-0.3752467632293701
17,15.5587797164917,7.242888244718415e-08,-0.37516549229621887
18,15.576678276062012,7.432315385358379e-08,-0.37511131167411804
19,15.597559928894043,7.65367786925708e-08,-0.37504810094833374
20,15.618441581726074,7.875424756775828e-08,-0.37498489022254944
21,15.642306327819824,8.129313044946684e-08,-0.37491264939308167
22,15.663187980651855,8.351859293043162e-08,-0.37484943866729736
23,15.684069633483887,8.574767917934878e-08,-0.37478622794151306
24,22.163347244262695,5.637388653667585e-07,-0.3551728427410126
25,22.190195083618164,5.632226702800835e-07,-0.35509157180786133
26,22.208093643188477,5.628597250506573e-07,-0.3550373911857605
27,22.228975296020508,5.624171990348259e-07,-0.3549741804599762
28,22.24985694885254,5.619539820145292e-07,-0.3549109697341919
29,22.27073860168457,5.614700171463483e-07,-0.3548477590084076
30,22.288637161254883,5.610386892840324e-07,-0.35479357838630676
31,22.309518814086914,5.60516127734445e-07,-0.35473036766052246
32,22.330400466918945,5.5997298886723e-07,-0.35466715693473816
33,28.290620803833008,6.754186756552372e-07,-0.33662500977516174
34,28.314485549926758,6.760342330380809e-07,-0.33655276894569397
35,28.33536720275879,6.766596243323875e-07,-0.33648955821990967
36,28.35624885559082,6.773615837118996e-07,-0.33642634749412537
37,28.37713050842285,6.781548336221022e-07,-0.33636313676834106
38,28.395029067993164,6.788951623093453e-07,-0.33630895614624023
39,28.415910720825195,6.79816992033011e-07,-0.33624574542045593
40,28.436792373657227,6.808215857745381e-07,-0.33618253469467163
41,36.404632568359375,2.2469898794952314e-06,-0.3120631277561188
42,36.428497314453125,2.2532237835548585e-06,-0.311990886926651
43,36.449378967285156,2.258671884192154e-06,-0.3119276762008667
44,36.46727752685547,2.263336682517547e-06,-0.31187349557876587
45,36.4881591796875,2.2687729597237194e-06,-0.31181028485298157
46,45.46726989746094,4.751356755150482e-06,-0.2846296727657318
47,45.494117736816406,4.762485332321376e-06,-0.28454840183258057
48,45.51499938964844,4.771181920659728e-06,-0.28448519110679626
49,45.53588104248047,4.779918526764959e-06,-0.28442198038101196
50,45.5567626953125,4.788697879121173e-06,-0.28435876965522766
51,45.57764434814453,4.79752497994923e-06,-0.28429555892944336
52,45.59852600097656,4.806402557733236e-06,-0.28423234820365906
53,53.40826416015625,8.181336852430832e-06,-0.2605915367603302
54,53.43511199951172,8.195588634407613e-06,-0.26051026582717896
55,53.45599365234375,8.206681741285138e-06,-0.26044705510139465
56,53.47389221191406,8.216207788791507e-06,-0.2603928744792938
