,x,y,z
0,0.0,0.0,-2.5485928058624268
1,0.0,0.0,-3.177677869796753
2,0.0,0.0,-3.2088732719421387
3,0.0,0.0,-3.2306854724884033
4,0.0,0.0,-3.2524778842926025
5,0.0,0.0,-3.2742507457733154
6,0.0,0.0,-3.292898416519165
7,0.0,0.0,-8.884309768676758
8,0.0,0.0,-8.911226272583008
9,0.0,0.0,-8.932161331176758
10,0.0,0.0,-8.950105667114258
11,0.0,0.0,-8.971040725708008
12,0.0,0.0,-8.991975784301758
13,0.0,0.0,-9.012910842895508
14,0.0,0.0,-9.030855178833008
15,0.0,0.0,-12.866754531860352
16,0.0,0.0,-12.89067268371582
17,0.0,0.0,-12.911601066589355
18,0.0,0.0,-12.93252944946289
19,0.0,0.0,-12.953457832336426
20,0.0,0.0,-12.974225997924805
21,0.0,0.0,-12.993332862854004
22,-13.351259231567383,-1.1458727300350802e-07,-16.958677291870117
23,-13.40046501159668,-1.2154977468981087e-07,-16.96054458618164
24,-13.442825317382812,-1.276804084682226e-07,-16.961973190307617
25,-13.484553337097168,-1.338444093335056e-07,-16.963220596313477
26,-13.52566909790039,-1.400362492631757e-07,-16.96430015563965
27,-13.56618595123291,-1.462419305653384e-07,-16.96522331237793
28,-13.600451469421387,-1.515600160928443e-07,-16.965898513793945
29,-20.24070167541504,-1.8031637409876566e-06,-16.897825241088867
30,-20.267549514770508,-1.811937295315147e-06,-16.89773941040039
31,-20.28843116760254,-1.8186550505561172e-06,-16.897672653198242
32,-20.30931282043457,-1.825276626732375e-06,-16.897605895996094
33,-20.3301944732666,-1.8317988406124641e-06,-16.897539138793945
34,-20.351076126098633,-1.8382183952780906e-06,-16.897472381591797
35,-27.1555118560791,-2.857927029253915e-06,-16.87571907043457
36,-27.18235969543457,-2.8587803626578534e-06,-16.875633239746094
37,-27.2032413482666,-2.8595202365977457e-06,-16.875566482543945
38,-27.224123001098633,-2.860348786271061e-06,-16.875499725341797
39,-27.245004653930664,-2.8612628284463426e-06,-16.87543296813965
40,-27.265886306762695,-2.862234168787836e-06,-16.8753662109375
41,-27.286767959594727,-2.8632655357796466e-06,-16.87529945373535
42,-33.215126037597656,3.047424554824829,-16.942026138305664
43,-33.23630905151367,3.06388258934021,-16.941940307617188
44,-33.252784729003906,3.076683282852173,-16.94187355041504
45,-33.26926040649414,3.0894839763641357,-16.94180679321289
46,-33.285736083984375,3.1022846698760986,-16.941740036010742
47,-38.691429138183594,7.296462535858154,-16.919872283935547
48,-38.712646484375,7.312924861907959,-16.91978645324707
49,-38.72679138183594,7.323899745941162,-16.919729232788086
50,-38.74329376220703,7.336703777313232,-16.919662475585938
51,-38.759796142578125,7.349507808685303,-16.91959571838379
52,-43.859031677246094,11.305953979492188,-16.898967742919922
53,-43.8802490234375,11.322416305541992,-16.898881912231445
54,-43.896751403808594,11.335220336914062,-16.898815155029297
55,-43.91325378417969,11.348024368286133,-16.89874839782715
56,-43.92975616455078,11.360828399658203,-16.898681640625
57,-43.94390106201172,11.371803283691406,-16.898624420166016
58,-43.96040344238281,11.384607315063477,-16.898557662963867
59,-43.976905822753906,11.397411346435547,-16.89849090576172
60,-53.350257873535156,18.670101165771484,-16.860572814941406
61,-53.37383270263672,18.688392639160156,-16.860477447509766
62,-53.39033508300781,18.701196670532227,-16.860410690307617
63,-53.406837463378906,18.714000701904297,-16.86034393310547
64,-53.42333984375,18.726804733276367,-16.86027717590332
65,-53.439842224121094,18.739608764648438,-16.860210418701172
66,-61.23603820800781,24.788599014282227,-16.828672409057617
67,-61.25489807128906,24.803232192993164,-16.828596115112305
68,-61.271400451660156,24.816036224365234,-16.828529357910156
69,-61.28790283203125,24.828840255737305,-16.828462600708008
70,-61.304405212402344,24.841644287109375,-16.82839584350586
71,-61.32090759277344,24.854448318481445,-16.82832908630371
72,-61.33740997314453,24.867252349853516,-16.828262329101562
73,-67.85585021972656,29.92484474182129,-16.80189323425293
