,x,y,z
0,0.0,0.0,-3.047677993774414
1,0.0,0.0,-2.8152871131896973
2,0.0,0.0,-2.8151421546936035
3,0.0,0.0,-2.8150787353515625
4,0.0,0.0,-2.8150153160095215
5,0.0,0.0,-2.8149609565734863
6,0.0,0.0,-8.309389114379883
7,0.0,0.0,-8.342507362365723
8,0.0,0.0,-8.36357593536377
9,0.0,0.0,-8.384644508361816
10,0.0,0.0,-8.402697563171387
11,0.0,0.0,-8.423759460449219
12,0.0,0.0,-8.444817543029785
13,0.0,0.0,-8.465872764587402
14,0.0,0.0,-10.198719024658203
15,0.0,0.0,-10.222660064697266
16,0.0,0.0,-10.240615844726562
17,0.0,0.0,-10.261564254760742
18,0.0,0.0,-10.282512664794922
19,0.0,0.0,-10.303461074829102
20,0.0,0.0,-10.321416854858398
21,0.0,0.0,-10.342365264892578
22,0.0,0.0,-10.363313674926758
23,0.0,0.0,-12.779916763305664
24,0.0,0.0,-12.8008451461792
25,0.0,0.0,-12.821773529052734
26,0.0,0.0,-12.839712142944336
27,0.0,0.0,-12.863630294799805
28,0.0,0.0,-12.881568908691406
29,0.0,0.0,-12.902497291564941
30,0.0,0.0,-12.923425674438477
31,0.0,0.0,-16.373737335205078
32,0.0,0.0,-16.397663116455078
33,0.0,0.0,-16.418598175048828
34,0.0,0.0,-16.439533233642578
35,0.0,0.0,-16.460468292236328
36,0.0,0.0,-16.481403350830078
37,0.0,0.0,-16.502338409423828
38,0.0,0.0,-19.038471221923828
39,0.0,0.0,-19.059406280517578
40,0.0,0.0,-19.080341339111328
41,0.0,0.0,-19.101276397705078
42,0.0,0.0,-19.122211456298828
43,0.0,0.0,-19.143146514892578
44,0.0,0.0,-19.161090850830078
45,0.0,0.0,-19.182025909423828
46,0.0,0.0,-21.460956573486328
47,0.0,0.0,-21.481891632080078
48,0.0,0.0,-21.502826690673828
49,0.0,0.0,-21.523761749267578
50,0.0,0.0,-21.541706085205078
51,0.0,0.0,-21.562641143798828
52,0.0,0.0,-23.695026397705078
53,0.0,0.0,-23.715961456298828
54,0.0,0.0,-23.736896514892578
55,0.0,0.0,-23.757831573486328
56,0.0,0.0,-23.778766632080078
57,0.0,0.0,-23.799701690673828
58,0.0,0.0,-27.502216339111328
59,0.0,0.0,-27.526142120361328
60,0.0,0.0,-27.547077178955078
61,0.0,0.0,-27.565021514892578
62,0.0,0.0,-27.585956573486328
63,0.0,0.0,-27.606891632080078
64,0.0,0.0,-27.627826690673828
65,0.0,0.0,-27.645771026611328
66,0.0,0.0,-27.666706085205078
67,0.0,0.0,-27.687641143798828
68,0.0,0.0,-31.180805206298828
69,0.0,0.0,-31.204730987548828
70,0.0,0.0,-31.225666046142578
71,0.0,0.0,-31.246601104736328
72,0.0,0.0,-31.264545440673828
73,0.0,0.0,-31.285480499267578
74,-15.36471939086914,-36.00667190551758,-34.67500305175781
75,-15.549115180969238,-36.43879699707031,-34.590946197509766
76,-15.671957015991211,-36.72667694091797,-34.537025451660156
77,-15.815080642700195,-37.06208419799805,-34.47711944580078
78,-15.957854270935059,-37.39666748046875,-34.42061996459961
79,-16.079835891723633,-37.682525634765625,-34.37507247924805
80,-16.22153663635254,-38.014591217041016,-34.32550811767578
81,-26.34209632873535,-61.73017120361328,-39.68695831298828
82,-26.35380744934082,-61.757598876953125,-39.68688201904297
83,-26.36200523376465,-61.776798248291016,-39.68682861328125
84,-26.370203018188477,-61.795997619628906,-39.68677520751953
85,-26.378400802612305,-61.8151969909668,-39.68672180175781
86,-40.1395378112793,-94.06478118896484,-47.163848876953125
87,-40.15275573730469,-94.09574890136719,-47.16347122192383
88,-40.16115188598633,-94.11542510986328,-47.163230895996094
89,-40.16953659057617,-94.13507843017578,-47.16299819946289
90,-40.177921295166016,-94.15473175048828,-47.162784576416016
91,-40.18630599975586,-94.17438507080078,-47.16257095336914
92,-40.58573913574219,-95.11054992675781,-47.16501235961914
93,-40.58573913574219,-95.11054992675781,-47.1649284362793
94,-40.58573913574219,-95.11054992675781,-47.16487503051758
95,-40.58573913574219,-95.11054992675781,-47.16482925415039
96,-40.58573913574219,-95.11054992675781,-47.16477584838867
97,-47.92087936401367,-99.77137756347656,-47.1871452331543
98,-47.94601821899414,-99.7874755859375,-47.187068939208984
99,-47.96361541748047,-99.79874420166016,-47.187015533447266
100,-47.9812126159668,-99.81001281738281,-47.18696212768555
101,-47.99629592895508,-99.81967163085938,-47.18691635131836
102,-48.013893127441406,-99.83094024658203,-47.18686294555664
103,-52.09382629394531,-102.44358825683594,-47.17451095581055
104,-52.11369323730469,-102.45630645751953,-47.17470932006836
105,-52.13090133666992,-102.46732330322266,-47.17508316040039
106,-52.14790725708008,-102.47821807861328,-47.17564392089844
107,-52.16230392456055,-102.48743438720703,-47.1762809753418
108,-52.17886734008789,-102.49803924560547,-47.17718505859375
109,-52.79628372192383,-102.89288330078125,-43.31184005737305
110,-52.79628372192383,-102.89288330078125,-43.2877311706543
111,-52.79628372192383,-102.89288330078125,-43.26663589477539
112,-52.79628372192383,-102.89288330078125,-43.245540618896484
113,-52.79628372192383,-102.89288330078125,-43.22745895385742
114,-52.79628372192383,-102.89288330078125,-43.206363677978516
115,-52.79628372192383,-102.89288330078125,-43.18526840209961
116,-52.79628372192383,-102.89288330078125,-43.1641731262207
117,-52.79628372192383,-102.89288330078125,-43.1430778503418
118,-52.79628372192383,-102.89288330078125,-39.42837905883789
119,-52.79628372192383,-102.89288330078125,-39.407310485839844
120,-52.79628372192383,-102.89288330078125,-39.3862419128418
121,-52.79628372192383,-102.89288330078125,-39.36517333984375
122,-52.79628372192383,-102.89288330078125,-39.3441047668457
123,-52.79628372192383,-102.89288330078125,-39.326045989990234
124,-52.79628372192383,-102.89288330078125,-39.30497741699219
125,-52.79628372192383,-102.89288330078125,-39.28390884399414
126,-52.79628372192383,-102.89288330078125,-35.03106689453125
127,-52.79628372192383,-102.89288330078125,-35.006988525390625
128,-52.79628372192383,-102.89288330078125,-34.98591995239258
129,-52.79628372192383,-102.89288330078125,-34.96485137939453
130,-52.79628372192383,-102.89288330078125,-34.94679260253906
131,-52.79628372192383,-102.89288330078125,-34.925724029541016
132,-52.79628372192383,-102.89288330078125,-34.90465545654297
133,-52.79628372192383,-102.89288330078125,-34.88358688354492
134,-52.79628372192383,-102.89288330078125,-32.09857177734375
