,x,y,z
0,0.0,0.0,-3.0468227863311768
1,0.0,0.0,-4.163156509399414
2,0.0,0.0,-4.190759181976318
3,0.0,0.0,-4.215278148651123
4,0.0,0.0,-4.236719608306885
5,0.0,0.0,-4.25814962387085
6,0.0,0.0,-4.276508808135986
7,0.0,0.0,-4.297918796539307
8,0.0,0.0,-4.31931734085083
9,0.0,0.0,-4.340705394744873
10,0.0,0.0,-4.359030246734619
11,0.0,0.0,-6.451470375061035
12,0.0,0.0,-6.475446701049805
13,0.0,0.0,-6.4934282302856445
14,0.0,0.0,-6.514406681060791
15,0.0,0.0,-6.5353827476501465
16,0.0,0.0,-6.5563578605651855
17,0.0,0.0,-8.109171867370605
18,0.0,0.0,-8.133556365966797
19,0.0,0.0,-8.154882431030273
20,0.0,0.0,-8.176200866699219
21,0.0,0.0,-8.194466590881348
22,0.0,0.0,-8.215767860412598
23,0.0,0.0,-8.237061500549316
24,0.0,0.0,-8.258346557617188
25,0.0,0.0,-12.715879440307617
26,0.0,0.0,-12.742842674255371
27,0.0,0.0,-12.763811111450195
28,0.0,0.0,-12.787775039672852
29,0.0,0.0,-12.808743476867676
30,0.0,0.0,-12.8297119140625
31,0.0,0.0,-12.850680351257324
32,0.0,0.0,-12.868653297424316
33,0.0,0.0,-16.593339920043945
34,0.0,0.0,-16.593202590942383
35,0.0,0.0,-16.593080520629883
36,0.0,0.0,-16.592958450317383
37,0.0,0.0,-16.592851638793945
38,0.0,0.0,-23.140748977661133
39,0.0,0.0,-23.170656204223633
40,0.0,0.0,-23.191591262817383
41,0.0,0.0,-23.212526321411133
42,0.0,0.0,-23.233461380004883
43,0.0,0.0,-23.254396438598633
44,0.0,0.0,-23.272340774536133
45,0.0,0.0,-23.293275833129883
46,2.0464134216308594,1.7353906631469727,-24.063852310180664
47,2.0644826889038086,1.75071382522583,-24.06373405456543
48,2.0802969932556152,1.7641247510910034,-24.063640594482422
49,2.0961148738861084,1.777538537979126,-24.063547134399414
50,2.11193585395813,1.7909550666809082,-24.063453674316406
51,2.1254992485046387,1.8024570941925049,-24.063373565673828
52,2.1413259506225586,1.8158785104751587,-24.06328010559082
53,4.358617782592773,3.696197032928467,-24.053049087524414
54,4.37681770324707,3.7116293907165527,-24.0529727935791
55,4.39274263381958,3.725132703781128,-24.052906036376953
56,4.40866756439209,3.738636016845703,-24.052839279174805
57,4.4245924949646,3.7521393299102783,-24.052772521972656
58,7.812655448913574,6.757734298706055,-24.04107093811035
59,7.830832481384277,6.773195266723633,-24.04099464416504
60,7.846737384796143,6.7867207527160645,-24.04092788696289
61,7.862645149230957,6.800245761871338,-24.040861129760742
62,7.87855339050293,6.813770771026611,-24.040794372558594
63,7.894461631774902,6.827295780181885,-24.040727615356445
64,7.910369873046875,6.840820789337158,-24.040660858154297
65,9.68198299407959,8.344266891479492,-24.033231735229492
66,9.697904586791992,8.357771873474121,-24.033164978027344
67,9.713826179504395,8.37127685546875,-24.033098220825195
68,9.729747772216797,8.384781837463379,-24.033031463623047
69,9.7456693649292,8.398286819458008,-24.0329647064209
70,9.761590957641602,8.411791801452637,-24.03289794921875
71,9.777512550354004,8.425296783447266,-24.0328311920166
72,9.793434143066406,8.438801765441895,-24.032764434814453
73,10.896402359008789,9.374238967895508,-20.33098602294922
74,10.896478652954102,9.374300003051758,-20.306861877441406
75,10.896540641784668,9.374353408813477,-20.28575325012207
76,10.896600723266602,9.374406814575195,-20.264644622802734
77,10.896652221679688,9.37445068359375,-20.246551513671875
78,10.896712303161621,9.374497413635254,-20.22544288635254
79,10.89676570892334,9.374544143676758,-20.204334259033203
80,14.798935890197754,15.672032356262207,-20.21999168395996
81,14.80843734741211,15.697137832641602,-20.219905853271484
82,14.815827369689941,15.71666431427002,-20.219839096069336
83,14.823217391967773,15.736190795898438,-20.219772338867188
84,14.830607414245605,15.755717277526855,-20.21970558166504
85,14.836941719055176,15.772454261779785,-20.219648361206055
86,17.159055709838867,21.916950225830078,-20.19864845275879
87,17.168548583984375,21.94206428527832,-20.198562622070312
88,17.175931930541992,21.961597442626953,-20.198495864868164
89,17.18331527709961,21.981130599975586,-20.198429107666016
90,17.18964385986328,21.997873306274414,-20.19837188720703
91,17.1970272064209,22.017406463623047,-20.198305130004883
92,17.204410552978516,22.03693962097168,-20.198238372802734
93,17.639423370361328,23.188520431518555,-12.209114074707031
94,17.639423370361328,23.188520431518555,-12.185050964355469
95,17.639423370361328,23.188520431518555,-12.160987854003906
96,17.639423370361328,23.188520431518555,-12.142940521240234
97,17.639423370361328,23.188520431518555,-12.121885299682617
98,17.639423370361328,23.188520431518555,-12.100830078125
99,17.639423370361328,23.188520431518555,-12.079774856567383
100,17.639423370361328,23.188520431518555,-12.061727523803711
101,17.639423370361328,23.188520431518555,-7.7995171546936035
102,17.639423370361328,23.188520431518555,-7.775450229644775
103,17.639423370361328,23.188520431518555,-7.754391670227051
104,17.639423370361328,23.188520431518555,-7.733333110809326
105,17.639423370361328,23.188520431518555,-7.712274551391602
106,17.639423370361328,23.188520431518555,-7.6942243576049805
107,17.639423370361328,23.188520431518555,-7.673165798187256
108,17.639423370361328,23.188520431518555,-7.649098873138428
109,20.935272216796875,31.91124725341797,-7.596970558166504
110,20.942283630371094,31.929807662963867,-7.596944332122803
111,20.948366165161133,31.945911407470703,-7.59706974029541
112,20.954387664794922,31.961851119995117,-7.597344875335693
113,20.959491729736328,31.975358963012695,-7.597696304321289
114,20.96536636352539,31.990915298461914,-7.5982279777526855
115,21.191495895385742,32.58959197998047,0.5707931518554688
116,21.191495895385742,32.58959197998047,0.5707931518554688
117,21.191495895385742,32.58959197998047,0.5707931518554688
118,21.191495895385742,32.58959197998047,0.5707931518554688
119,21.191495895385742,32.58959197998047,0.5707931518554688
120,21.191495895385742,32.58959197998047,0.5707931518554688
