,x,y,z
0,0.0,0.0,-3.051178455352783
1,0.0,0.0,-2.8144690990448
2,0.0,0.0,-2.814324140548706
3,-5.72389030456543,-8.438576628577721e-07,-2.8432857990264893
4,-5.750733852386475,-8.465491418974125e-07,-2.8432042598724365
5,-5.771612167358398,-8.486311458000273e-07,-2.8431408405303955
6,-5.792490482330322,-8.507030884175037e-07,-2.8430774211883545
7,-5.813368797302246,-8.527650265932607e-07,-2.8430140018463135
8,-5.83424711227417,-8.548169603272981e-07,-2.8429505825042725
9,-16.164352416992188,-1.8545605371400598e-06,-2.8115761280059814
10,-16.194183349609375,-1.8562467403171468e-06,-2.811485528945923
11,-16.215065002441406,-1.8573433635538095e-06,-2.811422109603882
12,-24.25151824951172,-1.8093741118718754e-06,-2.7870147228240967
13,-24.278366088867188,-1.810299636417767e-06,-2.786933183670044
14,-24.29924774169922,-1.8107584764948115e-06,-2.786869764328003
15,-24.32012939453125,-1.810998810469755e-06,-2.786806344985962
16,-24.34101104736328,-1.811047013688949e-06,-2.786742925643921
17,-24.361892700195312,-1.81093218998285e-06,-2.78667950630188
18,-32.29692077636719,-2.3588365820614854e-06,-2.762580156326294
19,-32.323768615722656,-2.361096676395391e-06,-2.762498617172241
20,-32.34465026855469,-2.362809482292505e-06,-2.7624351978302
21,-32.36553192138672,-2.3644804514333373e-06,-2.762371778488159
22,-32.38641357421875,-2.366107082707458e-06,-2.762308359146118
23,-37.89320373535156,-2.4461476186843356e-06,-2.7455837726593018
24,-37.92303466796875,-2.443971197862993e-06,-2.745493173599243
25,-37.94093322753906,-2.442737468300038e-06,-2.745438814163208
26,-37.961814880371094,-2.441375499984133e-06,-2.745375394821167
27,-37.982696533203125,-2.44010425376473e-06,-2.745311975479126
28,-38.003578186035156,-2.4389323698414955e-06,-2.745248556137085
29,-44.691707611083984,-1.2691932916641235,-2.7267699241638184
30,-44.714473724365234,-1.276314377784729,-2.7266974449157715
31,-44.73439407348633,-1.2825453281402588,-2.7266340255737305
32,-44.75431442260742,-1.2887769937515259,-2.7265706062316895
33,-44.774234771728516,-1.2950087785720825,-2.7265071868896484
34,-44.79415512084961,-1.3012405633926392,-2.7264437675476074
35,-44.8140754699707,-1.307472825050354,-2.7263803482055664
36,-44.83115005493164,-1.3128150701522827,-2.7263259887695312
37,-54.14249038696289,-4.229323863983154,-2.6966819763183594
38,-54.1681022644043,-4.237344741821289,-2.6966004371643066
39,-54.18802261352539,-4.2435832023620605,-2.6965370178222656
40,-54.207942962646484,-4.249821662902832,-2.6964735984802246
41,-54.22786331176758,-4.2560601234436035,-2.6964101791381836
42,-54.24778366088867,-4.262298583984375,-2.6963467597961426
43,-54.267704010009766,-4.2685370445251465,-2.6962833404541016
44,-60.55684280395508,-6.238108158111572,-2.6762609481811523
45,-60.59383773803711,-6.249693870544434,-2.676143169403076
46,-60.6137580871582,-6.255932331085205,-2.676079750061035
47,-60.6336784362793,-6.262170791625977,-2.676016330718994
48,-60.65359878540039,-6.268409252166748,-2.675952911376953
49,-68.39977264404297,-8.694650650024414,-2.651291847229004
50,-68.42823028564453,-8.703567504882812,-2.6512012481689453
51,-68.44815063476562,-8.709809303283691,-2.6511378288269043
52,-68.46522521972656,-8.71515941619873,-2.651083469390869
53,-68.48514556884766,-8.72140121459961,-2.651020050048828
54,-68.50506591796875,-8.727643013000488,-2.650956630706787
55,-68.52498626708984,-8.733884811401367,-2.650893211364746
56,-75.10723876953125,-10.796353340148926,-2.6299376487731934
57,-75.13285064697266,-10.804378509521484,-2.6298561096191406
58,-75.1556167602539,-10.811511993408203,-2.6297836303710938
59,-83.9831771850586,-13.577520370483398,-2.601679801940918
60,-84.0087890625,-13.585545539855957,-2.6015982627868652
61,-84.03155517578125,-13.592679023742676,-2.6015257835388184
62,-84.04862976074219,-13.598029136657715,-2.601471424102783
63,-84.06855010986328,-13.604270935058594,-2.601408004760742
64,-84.08847045898438,-13.610512733459473,-2.601344585418701
65,-84.10839080810547,-13.616754531860352,-2.60128116607666
66,-89.8625259399414,-15.419742584228516,-2.5829620361328125
67,-89.89098358154297,-15.428659439086914,-2.582871437072754
68,-89.91090393066406,-15.434901237487793,-2.582808017730713
69,-89.93082427978516,-15.441143035888672,-2.582744598388672
70,-89.95074462890625,-15.44738483428955,-2.582681179046631
71,-89.97066497802734,-15.45362663269043,-2.58261775970459
72,-89.99058532714844,-15.459868431091309,-2.582554340362549
73,-90.01050567626953,-15.466110229492188,-2.582490921020508
74,-90.03042602539062,-15.472352027893066,-2.582427501678467
75,-96.63829040527344,-17.541194915771484,-2.5613903999328613
76,-96.66105651855469,-17.548320770263672,-2.5613179206848145
77,-96.68097686767578,-17.554555892944336,-2.5612545013427734
78,-96.70089721679688,-17.560791015625,-2.5611910820007324
79,-96.72081756591797,-17.567026138305664,-2.5611276626586914
80,-96.74073791503906,-17.573261260986328,-2.5610642433166504
81,-96.76065826416016,-17.579496383666992,-2.5610008239746094
82,-96.78057861328125,-17.585731506347656,-2.5609374046325684
83,-98.93976593017578,-18.26167106628418,-2.59904146194458
84,-98.9458999633789,-18.263593673706055,-2.5992624759674072
85,-98.95109558105469,-18.26521873474121,-2.5994391441345215
86,-98.95613861083984,-18.26679801940918,-2.5996012687683105
87,-98.96102905273438,-18.268329620361328,-2.5997495651245117
88,-98.96577453613281,-18.26981544494629,-2.5998847484588623
89,-99.12088012695312,-18.318439483642578,-1.2541574239730835
90,-99.12088012695312,-18.318439483642578,-1.2542246580123901
91,-99.12088012695312,-18.318439483642578,-1.2542803287506104
92,-99.12088012695312,-18.318439483642578,-1.2543333768844604
93,-99.12088012695312,-18.318439483642578,-1.2543836832046509
94,-99.12088012695312,-18.318439483642578,-1.2544314861297607
95,-99.8619155883789,-18.979028701782227,-1.3191635608673096
