,x,y,z
0,0.0,0.0,-2.754441022872925
1,0.0,0.0,-4.900757312774658
2,0.0,0.0,-4.930916786193848
3,0.0,0.0,-4.952023506164551
4,0.0,0.0,-4.973126411437988
5,0.0,0.0,-4.99422550201416
6,0.0,0.0,-7.375092506408691
7,0.0,0.0,-7.399025917053223
8,0.0,0.0,-7.4199676513671875
9,0.0,0.0,-7.437917709350586
10,0.0,0.0,-7.458859443664551
11,0.0,0.0,-7.479801177978516
12,0.0,0.0,-11.543583869934082
13,0.0,0.0,-11.56750202178955
14,0.0,0.0,-11.588430404663086
15,0.0,0.0,-11.609358787536621
16,0.0,0.0,-11.627297401428223
17,0.0,0.0,-11.648225784301758
18,0.0,0.0,-11.669154167175293
19,0.0,0.0,-11.687092781066895
20,0.0,0.0,-11.711010932922363
21,0.0,0.0,-11.734929084777832
22,0.0,0.0,-15.79366683959961
23,0.0,0.0,-15.81760025024414
24,0.0,0.0,-15.838541984558105
25,0.0,0.0,-15.85948371887207
26,0.0,0.0,-15.877433776855469
27,0.0,0.0,-15.898375511169434
28,0.0,0.0,-15.919317245483398
29,0.0,0.0,-15.940258979797363
30,0.0,0.0,-18.141448974609375
31,0.0,0.0,-18.162384033203125
32,0.0,0.0,-18.183319091796875
33,0.0,0.0,-18.204254150390625
34,0.0,0.0,-18.225189208984375
35,0.0,0.0,-18.246124267578125
36,0.0,0.0,-18.264068603515625
37,0.0,0.0,-18.285003662109375
38,0.0,0.0,-18.332881927490234
39,0.0,0.0,-18.33272933959961
40,0.0,0.0,-18.33261489868164
41,0.0,0.0,-18.332481384277344
42,0.0,0.0,-18.332347869873047
43,0.0,0.0,-18.33221435546875
44,0.0,0.0,-18.332080841064453
45,0.0,0.0,-22.488391876220703
46,0.0,0.0,-22.48655128479004
47,0.0,0.0,-22.4849796295166
48,0.0,0.0,-22.483442306518555
49,0.0,0.0,-22.481937408447266
50,0.0,0.0,-22.480674743652344
51,0.0,0.0,-22.479232788085938
52,0.08723574131727219,3.8623623847961426,-22.456125259399414
53,0.08784118294715881,3.8891680240631104,-22.456039428710938
54,0.08831211179494858,3.910017967224121,-22.45597267150879
55,0.08871578425168991,3.927889585494995,-22.455915451049805
56,0.08918673545122147,3.9487411975860596,-22.455848693847656
57,0.08965770155191422,3.969592809677124,-22.455781936645508
58,0.18299555778503418,8.102103233337402,-22.442564010620117
59,0.1835343837738037,8.125960350036621,-22.442487716674805
60,0.18400585651397705,8.146835327148438,-22.442420959472656
61,0.1844773292541504,8.167710304260254,-22.442354202270508
62,0.18494880199432373,8.18858528137207,-22.44228744506836
63,0.18542027473449707,8.209460258483887,-22.44222068786621
64,0.29850637912750244,13.216472625732422,-22.42620849609375
65,0.299045205116272,13.24032974243164,-22.426132202148438
66,0.2995166778564453,13.261204719543457,-22.42606544494629
67,0.29998815059661865,13.282079696655273,-22.42599868774414
68,0.300459623336792,13.30295467376709,-22.425931930541992
69,0.30093109607696533,13.323829650878906,-22.425865173339844
70,0.38633501529693604,17.104829788208008,-22.413772583007812
71,0.38687384128570557,17.128679275512695,-22.4136962890625
72,0.3874126672744751,17.152528762817383,-22.413619995117188
73,0.38788414001464844,17.173397064208984,-22.41355323791504
74,0.3883556127548218,17.194265365600586,-22.41348648071289
75,0.3888270854949951,17.215133666992188,-22.413419723510742
76,0.48669135570526123,21.546796798706055,-22.39956283569336
77,0.48723018169403076,21.570646286010742,-22.399486541748047
78,0.4877016544342041,21.591514587402344,-22.3994197845459
79,0.48817312717437744,21.612382888793945,-22.39935302734375
80,0.4886445999145508,21.633251190185547,-22.3992862701416
81,0.6302459836006165,25.243253707885742,-22.388235092163086
82,0.6325010657310486,25.266996383666992,-22.388158798217773
83,0.6344847083091736,25.287771224975586,-22.388092041015625
84,0.6361925005912781,25.305578231811523,-22.38803482055664
85,0.6381935477256775,25.326353073120117,-22.387968063354492
86,0.6402033567428589,25.34712791442871,-22.387901306152344
87,0.6422219276428223,25.367902755737305,-22.387834548950195
88,1.309891939163208,31.46596336364746,-23.467836380004883
89,1.324984073638916,31.6019344329834,-23.527862548828125
90,1.338546633720398,31.724124908447266,-23.580900192260742
91,1.3524386882781982,31.849281311035156,-23.634363174438477
92,1.36665678024292,31.977373123168945,-23.688199996948242
93,1.3811973333358765,32.10837173461914,-23.74236297607422
94,3.3278162479400635,49.64548873901367,-27.789844512939453
95,3.3388445377349854,49.744842529296875,-27.851160049438477
96,3.3496603965759277,49.842281341552734,-27.911012649536133
97,3.36027193069458,49.9378776550293,-27.969316482543945
98,3.370687961578369,50.03171920776367,-28.025989532470703
99,3.3809163570404053,50.123870849609375,-28.080949783325195
100,3.389540433883667,50.20156478881836,-28.126649856567383
101,5.651104927062988,70.57508850097656,-33.83164596557617
102,5.656800270080566,70.62639617919922,-33.83567428588867
103,5.6616997718811035,70.6705322265625,-33.83890914916992
104,5.665838718414307,70.70781707763672,-33.84148025512695
105,5.67059850692749,70.75069427490234,-33.84425354003906
106,5.675285339355469,70.79292297363281,-33.8468017578125
107,5.679901599884033,70.83451843261719,-33.84913635253906
108,7.401278495788574,86.3415756225586,-37.038230895996094
109,7.410284996032715,86.42271423339844,-37.060203552246094
110,7.418015480041504,86.49235534667969,-37.078453063964844
111,7.4256086349487305,86.56076049804688,-37.09580612182617
112,7.433067321777344,86.6279525756836,-37.112281799316406
113,7.440393924713135,86.69395446777344,-37.127906799316406
114,8.755343437194824,98.53929901123047,-39.94657897949219
115,8.778544425964355,98.74829864501953,-39.97511291503906
116,8.79885196685791,98.9312515258789,-39.99741744995117
117,8.819157600402832,99.11416625976562,-40.01739501953125
118,8.839448928833008,99.29695892333984,-40.035133361816406
119,13.771489143371582,124.27084350585938,-45.77800369262695
120,13.820113182067871,124.45492553710938,-45.82449722290039
121,13.86160945892334,124.61199188232422,-45.867408752441406
122,13.902115821838379,124.76531982421875,-45.91236114501953
123,13.941628456115723,124.91486358642578,-45.95930862426758
124,13.980141639709473,125.06061553955078,-46.008209228515625
125,14.012356758117676,125.18251037597656,-46.05165481567383
126,19.87905502319336,133.31712341308594,-48.30376434326172
127,19.904272079467773,133.30860900878906,-48.30366134643555
128,19.92389488220215,133.30198669433594,-48.30358123779297
129,19.94352149963379,133.2953643798828,-48.30350112915039
130,19.960346221923828,133.28968811035156,-48.30343246459961
131,19.9799861907959,133.28306579589844,-48.30335235595703
132,19.99962615966797,133.2764434814453,-48.30327224731445
133,21.829360961914062,134.0650634765625,-48.39577102661133
134,21.836790084838867,134.0833282470703,-48.39571762084961
135,21.844192504882812,134.10169982910156,-48.39566421508789
136,21.8515682220459,134.1200714111328,-48.39561080932617
137,21.858919143676758,134.1385040283203,-48.39555740356445
138,22.173667907714844,134.96975708007812,-48.42118453979492
