,x,y,z
0,0.0,0.0,-3.055124282836914
1,0.0,0.0,-2.9036338329315186
2,0.0,0.0,-2.9034905433654785
3,0.0,0.0,-2.9033803939819336
4,0.0,0.0,-2.903271436691284
5,0.0,0.0,-2.903163194656372
6,0.0,0.0,-7.17261266708374
7,0.0,0.0,-7.199550628662109
8,0.0,0.0,-7.2175092697143555
9,0.0,0.0,-7.238461017608643
10,0.0,0.0,-7.25941276550293
11,0.0,0.0,-7.280361175537109
12,0.0,0.0,-7.298316955566406
13,0.0,0.0,-7.319265365600586
14,0.0,0.0,-13.434367179870605
15,0.0,0.0,-13.458285331726074
16,0.0,0.0,-13.47921371459961
17,0.0,0.0,-13.500142097473145
18,0.0,0.0,-13.52107048034668
19,0.0,0.0,-13.541998863220215
20,0.0,0.0,-13.56292724609375
21,0.0,0.0,-13.583855628967285
22,0.0,0.0,-20.859512329101562
23,0.0,0.0,-20.886428833007812
24,0.0,0.0,-20.907363891601562
25,0.0,0.0,-20.928298950195312
26,0.0,0.0,-20.949234008789062
27,0.0,0.0,-20.970169067382812
28,0.0,0.0,-20.991104125976562
29,0.0,0.0,-26.673477172851562
30,0.0,0.0,-26.700393676757812
31,0.0,0.0,-26.721328735351562
32,0.0,0.0,-26.742263793945312
33,0.0,0.0,-26.763198852539062
34,0.0,0.0,-26.784133911132812
35,0.0,0.0,-26.805068969726562
36,0.0,0.0,-31.153579711914062
37,0.0,0.0,-31.174514770507812
38,0.0,0.0,-31.195449829101562
39,0.0,0.0,-31.216384887695312
40,0.0,0.0,-31.237319946289062
41,0.0,0.0,-31.258255004882812
42,-7.9190192222595215,7.9190263748168945,-34.637237548828125
43,-8.077099800109863,8.077107429504395,-34.654083251953125
44,-8.213623046875,8.213631629943848,-34.67150115966797
45,-8.34826946258545,8.348278999328613,-34.69144821166992
46,-8.480890274047852,8.480899810791016,-34.71385192871094
47,-8.611347198486328,8.611356735229492,-34.73870849609375
48,-8.739522933959961,8.739533424377441,-34.765960693359375
49,-14.780210494995117,14.780250549316406,-37.112030029296875
50,-14.796939849853516,14.796980857849121,-37.11192321777344
51,-14.813610076904297,14.813651084899902,-37.11181640625
52,-14.827852249145508,14.827893257141113,-37.111724853515625
53,-14.844416618347168,14.844457626342773,-37.11161804199219
54,-14.86092472076416,14.860965728759766,-37.11151123046875
55,-14.87738037109375,14.877421379089355,-37.11140441894531
56,-18.40386962890625,18.404035568237305,-40.46049499511719
57,-18.409908294677734,18.41007423400879,-40.46022033691406
58,-18.414445877075195,18.41461181640625,-40.46000671386719
59,-18.41884994506836,18.419015884399414,-40.45977020263672
60,-18.42312240600586,18.423288345336914,-40.459529876708984
61,-18.427270889282227,18.42743682861328,-40.45928955078125
62,-18.431293487548828,18.431459426879883,-40.459049224853516
63,-18.435197830200195,18.43536376953125,-40.45878601074219
64,-31.488988876342773,31.489437103271484,-44.414066314697266
65,-31.71566390991211,31.716114044189453,-44.414058685302734
66,-31.88556671142578,31.88602066040039,-44.41094970703125
67,-32.083740234375,32.08419418334961,-44.40435028076172
68,-32.281890869140625,32.2823486328125,-44.3949089050293
69,-32.480003356933594,32.480464935302734,-44.38291549682617
70,-32.678035736083984,32.67850875854492,-44.36858367919922
71,-41.156700134277344,41.157344818115234,-47.407958984375
72,-41.2068977355957,41.207542419433594,-47.45877456665039
73,-41.255950927734375,41.256595611572266,-47.5079345703125
74,-41.303897857666016,41.304542541503906,-47.555389404296875
75,-41.35078430175781,41.3514289855957,-47.60109329223633
76,-41.39664077758789,41.39728546142578,-47.64502716064453
77,-41.44149398803711,41.442138671875,-47.68718719482422
78,-41.48535919189453,41.48600387573242,-47.72758483886719
79,-41.528263092041016,41.52891159057617,-47.766231536865234
80,-44.537498474121094,44.53824996948242,-48.4819450378418
81,-44.55615234375,44.556907653808594,-48.481842041015625
82,-44.570594787597656,44.571353912353516,-48.481834411621094
83,-44.58493423461914,44.585693359375,-48.48199462890625
84,-44.59711837768555,44.597877502441406,-48.48228073120117
85,-44.61119079589844,44.6119499206543,-48.4827880859375
86,-44.62507629394531,44.62583541870117,-48.483482360839844
87,-45.16505432128906,45.16582489013672,-45.297279357910156
88,-45.16511535644531,45.16588592529297,-45.273109436035156
89,-45.16516876220703,45.16593933105469,-45.25196075439453
90,-45.16522216796875,45.165992736816406,-45.230812072753906
91,-45.16526794433594,45.166038513183594,-45.212684631347656
92,-45.165321350097656,45.16609191894531,-45.19153594970703
93,-45.16653060913086,45.167301177978516,-40.4397087097168
94,-45.16653060913086,45.167301177978516,-40.412620544433594
95,-45.16653060913086,45.167301177978516,-40.394561767578125
96,-45.16653060913086,45.167301177978516,-40.3704833984375
97,-45.16653060913086,45.167301177978516,-40.34941482543945
98,-45.16653060913086,45.167301177978516,-40.328346252441406
99,-45.16653060913086,45.167301177978516,-40.30727767944336
100,-45.16653060913086,45.167301177978516,-40.28620910644531
101,-45.16653060913086,45.167301177978516,-40.265140533447266
102,-45.16653060913086,45.167301177978516,-34.99498748779297
103,-45.16653060913086,45.167301177978516,-34.970909118652344
104,-45.16653060913086,45.167301177978516,-34.9498405456543
105,-45.16653060913086,45.167301177978516,-34.92877197265625
106,-45.16653060913086,45.167301177978516,-34.9077033996582
107,-45.16653060913086,45.167301177978516,-34.889644622802734
108,-45.16653060913086,45.167301177978516,-34.86857604980469
