,x,y,z
0,0.0,0.0,-2.7495884895324707
1,0.0,0.0,-5.349803447723389
2,0.0,0.0,-5.382867336273193
3,0.0,0.0,-5.403904914855957
4,0.0,0.0,-5.42494010925293
5,0.0,0.0,-5.442967891693115
6,0.0,0.0,-5.463998794555664
7,0.0,0.0,-9.71420669555664
8,0.0,0.0,-9.73812484741211
9,0.0,0.0,-9.759053230285645
10,0.0,0.0,-9.77998161315918
11,0.0,0.0,-9.800909996032715
12,0.0,0.0,-9.82183837890625
13,0.0,0.0,-9.839776992797852
14,0.0,0.0,-9.860705375671387
15,0.0,0.0,-13.866995811462402
16,0.0,0.0,-13.890913963317871
17,0.0,0.0,-13.911842346191406
18,0.0,0.0,-13.932770729064941
19,0.0,0.0,-13.953699111938477
20,0.0,0.0,-13.971637725830078
21,0.0,0.0,-13.992566108703613
22,0.0,0.0,-14.013494491577148
23,0.0,0.0,-14.034422874450684
24,0.0,0.0,-14.052361488342285
25,0.0,0.0,-14.07328987121582
26,0.0,0.0,-14.094218254089355
27,0.0,0.0,-16.208051681518555
28,0.0,0.0,-16.228986740112305
29,0.0,0.0,-16.249921798706055
30,0.0,0.0,-16.270694732666016
31,0.0,0.0,-16.287202835083008
32,0.0,0.0,-16.304443359375
33,0.0,0.0,-16.319507598876953
34,0.0,0.0,-16.332401275634766
35,0.0,0.0,-16.341733932495117
36,0.0,0.0,-18.557607650756836
37,0.0,0.0,-18.58173179626465
38,0.0,0.0,-18.602840423583984
39,0.0,0.0,-18.620933532714844
40,0.0,0.0,-18.64202880859375
41,0.0,0.0,-18.663124084472656
42,0.0,0.0,-18.684219360351562
43,0.0,0.0,-18.70229721069336
44,-0.4821304976940155,6.8986358642578125,-19.370203018188477
45,-0.48936042189598083,7.002085208892822,-19.41809844970703
46,-0.4950355291366577,7.08328914642334,-19.452077865600586
47,-0.5007526278495789,7.165093421936035,-19.483312606811523
48,-0.5065076947212219,7.247439384460449,-19.51191520690918
49,-0.5122954845428467,7.330255031585693,-19.53799819946289
50,-1.4889333248138428,21.304462432861328,-22.956972122192383
51,-1.495354175567627,21.39633560180664,-22.99869155883789
52,-1.5016604661941528,21.486568450927734,-23.038911819458008
53,-1.507856011390686,21.57521629333496,-23.077592849731445
54,-1.5139442682266235,21.66232681274414,-23.114707946777344
55,-1.5199278593063354,21.747941970825195,-23.150251388549805
56,-1.524975299835205,21.820159912109375,-23.179466247558594
57,-3.3738224506378174,48.274269104003906,-29.913686752319336
58,-3.3774657249450684,48.32640075683594,-29.919057846069336
59,-3.379856824874878,48.3606071472168,-29.922422409057617
60,-3.3829989433288574,48.405574798583984,-29.926660537719727
61,-3.385322093963623,48.438819885253906,-29.92966079711914
62,-3.387997627258301,48.47710037231445,-29.932985305786133
63,-3.3906362056732178,48.514854431152344,-29.93612289428711
64,-3.393239736557007,48.55209732055664,-29.9390869140625
65,-4.682136058807373,66.99452209472656,-34.129676818847656
66,-4.684852600097656,67.03339385986328,-34.129554748535156
67,-4.687200546264648,67.06698608398438,-34.12938690185547
68,-4.689521312713623,67.10020446777344,-34.12916946411133
69,-4.6914896965026855,67.12837982177734,-34.12894821166992
70,-4.69376277923584,67.16090393066406,-34.12864685058594
71,-4.696012496948242,67.19306945800781,-34.12831115722656
72,-4.884187698364258,69.87972259521484,-34.1263313293457
73,-4.884759902954102,69.88790893554688,-34.126747131347656
74,-4.885313510894775,69.89586639404297,-34.127132415771484
75,-4.8858489990234375,69.9035873413086,-34.12749099731445
76,-4.886294364929199,69.91001892089844,-34.127777099609375
77,-4.886797904968262,69.91732025146484,-34.12808609008789
78,-4.887284755706787,69.92440795898438,-34.12837219238281
79,-4.887755393981934,69.93128204345703,-34.12863540649414
80,-4.88814640045166,69.93701171875,-34.128841400146484
81,-4.819393634796143,71.56501770019531,-34.16633224487305
82,-4.819048881530762,71.5933837890625,-34.166255950927734
83,-4.818816184997559,71.61327362060547,-34.166202545166016
84,-4.81859016418457,71.63319396972656,-34.1661491394043
85,-4.818370819091797,71.65314483642578,-34.16608810424805
86,-4.81815767288208,71.6731185913086,-34.16598892211914
87,-4.8179216384887695,71.69588470458984,-34.1659049987793
88,-4.364243507385254,74.2387466430664,-34.3113899230957
89,-4.342916965484619,74.24664306640625,-34.31159210205078
90,-4.327818393707275,74.25222778320312,-34.31172561645508
91,-4.312584400177002,74.25786590576172,-34.31183624267578
92,-4.297218322753906,74.2635498046875,-34.31194305419922
93,-4.283945560455322,74.2684555053711,-34.31202697753906
94,-4.268345832824707,74.27422332763672,-34.31210708618164
95,-4.25262451171875,74.28004455566406,-34.31218719482422
96,0.9092381596565247,76.19094848632812,-34.299190521240234
97,0.9316180348396301,76.19924926757812,-34.299129486083984
98,0.9512004256248474,76.20651245117188,-34.299076080322266
99,0.9707828164100647,76.21377563476562,-34.29902267456055
100,0.990365207195282,76.22103881835938,-34.29896926879883
101,1.009947657585144,76.22830200195312,-34.29891586303711
102,1.0295300483703613,76.23556518554688,-34.29886245727539
103,1.0491124391555786,76.24282836914062,-34.29880905151367
104,6.912876129150391,78.41763305664062,-34.28281784057617
105,6.9352569580078125,78.42593383789062,-34.28275680541992
106,6.954840183258057,78.43319702148438,-34.2827033996582
107,6.974423408508301,78.44046020507812,-34.282649993896484
108,6.991209030151367,78.44668579101562,-34.2826042175293
109,7.010792255401611,78.45394897460938,-34.28255081176758
110,7.0303754806518555,78.46121215820312,-34.28249740600586
111,7.047161102294922,78.46743774414062,-34.28245162963867
112,7.069541931152344,78.47573852539062,-34.28239059448242
113,10.9269380569458,79.90658569335938,-34.27186965942383
114,10.949315071105957,79.91488647460938,-34.27180862426758
115,10.968894958496094,79.92214965820312,-34.27175521850586
116,10.98847484588623,79.92941284179688,-34.27170181274414
117,11.005257606506348,79.93563842773438,-34.27165603637695
118,11.024837493896484,79.94290161132812,-34.271602630615234
119,11.044417381286621,79.95016479492188,-34.271549224853516
120,11.061200141906738,79.95639038085938,-34.27150344848633
121,11.080780029296875,79.96365356445312,-34.27145004272461
122,17.960193634033203,82.14825439453125,-34.33980941772461
123,17.988746643066406,82.15687561035156,-34.3397331237793
124,18.01158905029297,82.16377258300781,-34.33967208862305
125,18.03157615661621,82.16980743408203,-34.33961868286133
126,18.051563262939453,82.17584228515625,-34.33956527709961
127,18.071550369262695,82.18187713623047,-34.33951187133789
